vid,tmstmp,rt,des,lat,lon,pdist,dly,matched_trip_id,prev_stop_name,next_stop_name,scheduled_arrival_next_minutes,delay_minutes,on_time_status,dist_from_next_stop_km,time_match_score_minutes,is_ghost,ghost_score,ghost_frozen,ghost_jump
8571,2026-02-19 23:39:00,66,Navy Pier,41.89611029624939,-87.66472212473552,29933,False,6770021116070,Clark & Devon,Clark & Arthur,1421.933349609375,-2.9,early,11.643,1.18,False,0,False,False
8571,2026-02-19 23:40:00,66,Navy Pier,41.89617156982422,-87.66165968088004,30763,False,6770015253010,Clark & Thorndale,Clark & Edgewater,1419.4166259765625,0.6,on_time,10.015,0.2,False,0,False,False
8578,2026-02-19 23:39:00,54,Montrose,41.93625259399414,-87.74665832519531,32866,False,6770030446010,Clark & Belmont,Clark & School/Aldine,1421.316650390625,-2.3,early,7.86,1.2,False,0,False,False
8578,2026-02-19 23:40:00,54,Montrose,41.94101669539267,-87.7467146916176,34609,False,6770040286020,Clark & Randolph,Clark & Adams,1423.566650390625,-3.6,early,11.804,0.18,False,0,False,False
8580,2026-02-19 23:39:00,53,Ford City,41.84296905994415,-87.72451174259186,53944,False,6770005081020,Stony Island & 68th Street,Stony Island & 69th Street,1419.9832763671875,-1.0,on_time,14.05,0.65,False,0,False,False
8580,2026-02-19 23:40:00,53,Ford City,41.839807739257814,-87.72442977905274,55104,False,6770014789010,Stony Island & 95th Street,103rd Street & Stony Island Garage Terminal,1419.5,0.5,on_time,18.819,0.48,False,0,False,False
8581,2026-02-19 23:39:00,54,Montrose,41.870548774456154,-87.74478202030576,8883,False,6770027815020,Stony Island & 62nd Street,Stony Island & 60th Street,1422.2667236328125,-3.3,early,16.135,2.26,False,0,False,False
8581,2026-02-19 23:40:00,54,Montrose,41.87131278298118,-87.74479619806463,9162,False,6770042821070,State & Grand (Red Line),State & Hubbard,1423.7833251953125,-3.8,early,9.885,3.49,False,0,False,False
8583,2026-02-19 23:39:00,54,24th Pl,41.85226068496704,-87.74429874420166,39700,False,6770014514020,State & 9th Street,State & Balbo,1423.4000244140625,-4.4,early,9.949,4.15,False,0,False,False
8583,2026-02-19 23:40:00,54,24th Pl,41.846504818309434,-87.744140625,41810,False,6770003690070,Dearborn & Hubbard,Illinois & State,1416.699951171875,3.3,on_time,10.824,3.41,False,0,False,False
8586,2026-02-19 23:38:00,74,Pulaski,41.92364501953125,-87.7837905883789,4940,False,6770013699020,State & 72nd Street,State & 71st Street,1420.566650390625,-2.6,early,21.992,1.38,False,0,False,False
8586,2026-02-19 23:39:00,74,Pulaski,41.92369842529297,-87.78117370605469,5650,False,6770017317070,State & Pershing,State & 40th Street,1422.38330078125,-3.4,early,17.081,1.9,False,0,False,False
8586,2026-02-19 23:40:00,74,Pulaski,41.92375183105469,-87.77693176269531,6800,False,6770048859010,Lafayette & 94th Street,95th Red Line Station,1418.5,1.5,on_time,25.687,1.57,False,0,False,False
8592,2026-02-19 23:39:00,60,Cicero/24th Pl,41.85023625691732,-87.6713467915853,27044,False,6770048337020,95th Street & Michigan,95th Red Line Station,1414.0,5.0,on_time,14.699,5.03,False,0,False,False
8592,2026-02-19 23:40:00,60,Cicero/24th Pl,41.848572226131665,-87.67564526726218,28357,False,6770043022020,Michigan & 121st Street,Michigan & 122nd Street,1420.183349609375,-0.2,on_time,20.089,0.1,False,0,False,False
8604,2026-02-19 23:38:00,8,79th,41.756061310463764,-87.64420204974235,76426,False,6770018729010,Michigan & 107th Street,10600 S Michigan,1420.6666259765625,-2.7,early,6.354,0.43,False,0,False,False
8604,2026-02-19 23:39:00,8,79th,41.752606322799906,-87.6441631593566,77689,False,6770001251010,35th Street & State (Green Line),35th Street & Michigan,1420.63330078125,-1.6,early,8.883,0.46,False,0,False,False
8607,2026-02-19 23:39:00,53,Peterson,41.88972568511963,-87.72590637207031,53755,False,6770037621010,35th Street & Halsted,35th Street & Lituanica,1420.1500244140625,-1.2,early,9.172,0.0,False,0,False,False
8607,2026-02-19 23:40:00,53,Peterson,41.8948204452927,-87.72608102334512,55613,False,6770036828070,36th Place & Sacramento,36th Place & Albany,1417.800048828125,2.2,on_time,7.771,2.36,False,0,False,False
8609,2026-02-19 23:38:00,4,95th Red Line,41.801134167295515,-87.60639213793206,37637,False,6770009448020,Division & State,State & Maple,1421.36669921875,-3.4,early,11.363,0.42,False,0,False,False
8609,2026-02-19 23:39:00,4,95th Red Line,41.79564576990464,-87.60625547521255,39640,False,6770015691010,Van Buren & Financial Place,Financial Place & Ida B Wells Drive (LaSalle St Station),1421.5,-2.5,early,9.139,0.13,False,0,False,False
8612,2026-02-19 23:38:00,66,Austin,41.891868333333335,-87.61968,2880,False,6770023261020,Dearborn & Marina City,Dearborn & Hubbard,1420.4166259765625,-2.4,early,0.841,0.08,False,0,False,False
8612,2026-02-19 23:39:00,66,Austin,41.89247131347656,-87.62024688720703,3073,False,6770040955020,Clark & Fullerton,Clark & Arlington,1421.11669921875,-2.1,early,4.211,0.42,False,0,False,False
8612,2026-02-19 23:40:00,66,Austin,41.8951416015625,-87.62033081054688,4045,False,6770010358010,Broadway & Cullom,Broadway & Montrose,1422.433349609375,-2.4,early,8.003,2.28,False,0,False,False
8613,2026-02-19 23:39:00,53A,115th,41.714921133858816,-87.72122955322266,31560,False,6770047128020,51st Street & Leavitt,51st Street & Oakley,1417.300048828125,1.7,on_time,10.139,2.71,False,0,False,False
8613,2026-02-19 23:40:00,53A,115th,41.70955544329704,-87.72110748291016,33518,False,6770018667020,Lake Park & 47th Street Terminal,47th Street & Lake Park,1416.5999755859375,3.4,on_time,15.404,4.0,False,0,False,False
8615,2026-02-19 23:38:00,74,Grand/Nordica,41.92422866821289,-87.75574915959285,28905,False,6770022312070,Western & 76th Street,Western & 74th Street,1420.11669921875,-2.1,early,19.298,0.05,False,0,False,False
8615,2026-02-19 23:39:00,74,Grand/Nordica,41.924171447753906,-87.75790514264789,29491,False,6770009120070,Western & Cortland (Blue Line),Western & St. Paul,1422.0833740234375,-3.1,early,5.951,1.2,False,0,False,False
8615,2026-02-19 23:40:00,74,Grand/Nordica,41.9240857174522,-87.76284709729646,30833,False,6770049737010,Western & Hirsch,Western & Division,1420.0999755859375,-0.1,on_time,6.7,0.04,False,0,False,False
8621,2026-02-19 23:38:00,8,79th,41.89119867845015,-87.64766901189631,25817,False,6770041264010,Western & Roosevelt,Western & 14th Street,1417.7332763671875,0.3,on_time,4.481,2.9,False,0,False,False
8621,2026-02-19 23:40:00,8,79th,41.890076723965734,-87.64763641357422,26230,False,6770010552070,Western & 69th Street,Western & 71st Street,1422.7833251953125,-2.8,early,14.236,2.28,False,0,False,False
8622,2026-02-19 23:38:00,72,Clark,41.91130447387695,-87.6312255859375,47103,False,6770010552070,Western & 71st Street,Western & 73rd Street,1423.6500244140625,-5.7,early,17.276,3.57,False,0,False,False
8622,2026-02-19 23:39:00,72,Clark,41.91130447387695,-87.6312255859375,47103,False,6770004882020,Western & 77th Street,79th & Western Terminal,1416.5,2.5,on_time,18.355,2.63,False,0,False,False
8622,2026-02-19 23:40:00,72,Clark,41.91130447387695,-87.6312255859375,47103,False,6770007955020,Western & 57th Street,Western & Garfield,1421.199951171875,-1.2,early,13.782,0.46,False,0,False,False
8624,2026-02-19 23:39:00,79,Lakefront,41.75054931640625,-87.64905467786286,32257,False,6770031473020,Western & Lake,Western & Warren,1419.7833251953125,-0.8,on_time,14.966,0.7,False,0,False,False
8624,2026-02-19 23:39:00,79,Lakefront,41.75054931640625,-87.64897999010589,32276,False,6770023707020,Western & 35th Street,Western & Archer,1420.63330078125,-1.6,early,8.857,0.48,False,0,False,False
8624,2026-02-19 23:40:00,79,Lakefront,41.75061622032752,-87.64421844482422,33581,False,6770021292070,Western & Belmont/Clybourn,Western & Roscoe,1419.933349609375,0.1,on_time,21.746,0.17,False,0,False,False
8634,2026-02-19 23:39:00,82,31st/Pulaski,41.91928976232355,-87.71196174621582,29648,False,6770020739070,Western & Winnemac,Western & Foster,1417.25,1.8,on_time,6.597,2.97,False,0,False,False
8634,2026-02-19 23:39:00,82,31st/Pulaski,41.9191404070173,-87.71192932128906,29687,False,6770021408010,Western & Albion,Western & Arthur,1420.8499755859375,-1.8,early,9.131,0.42,False,0,False,False
8634,2026-02-19 23:40:00,82,31st/Pulaski,41.91520166397095,-87.71184253692627,31125,False,6770026291020,Western & Jarvis,Western & Chase,1421.0167236328125,-1.0,on_time,11.134,0.43,False,0,False,False
8638,2026-02-19 23:39:00,126,Kedzie,41.876651763916016,-87.64885132888267,9682,False,6770005024020,Damen & Huron,Damen & Chicago,1419.0,0.0,on_time,3.158,1.15,False,0,False,False
8638,2026-02-19 23:39:00,126,Kedzie,41.87664031982422,-87.64963472806491,9894,False,6770001439070,Damen & Eastwood (Brown Line),Damen & Lawrence,1423.050048828125,-4.1,early,10.562,2.19,False,0,False,False
8638,2026-02-19 23:40:00,126,Kedzie,41.87657928466797,-87.65453592936198,11222,False,6770012195020,3201 S Kedzie,Kedzie & 31st Street,1421.5,-1.5,early,6.043,1.01,False,0,False,False
8647,2026-02-19 23:38:00,74,Halsted,41.92472839355469,-87.70030918121338,27619,False,6770012974020,Kedzie & 58th Street,Kedzie & 59th Street,1421.38330078125,-3.4,early,15.419,0.83,False,0,False,False
8647,2026-02-19 23:39:00,74,Halsted,41.92472839355469,-87.69945678710937,27853,False,6770029321010,5300 N Pulaski,Pulaski & Foster,1421.9000244140625,-2.9,early,6.149,1.6,False,0,False,False
8647,2026-02-19 23:40:00,74,Halsted,41.9247932434082,-87.69245166778565,29755,False,6770042213020,3300 S Pulaski,Pulaski & 32nd Street,1421.1500244140625,-1.2,early,10.328,0.57,False,0,False,False
8649,2026-02-19 23:39:00,53,Ford City,41.79859022660689,-87.72339953798236,71182,False,6770005934010,Pulaski & Erie,Pulaski & Chicago,1420.7833251953125,-1.8,early,10.751,0.65,False,0,False,False
8649,2026-02-19 23:40:00,53,Ford City,41.793213013679754,-87.72324395948841,73142,False,6770005934010,Pulaski & Chicago,Pulaski & Iowa,1421.449951171875,-1.4,early,11.554,0.84,False,0,False,False
8650,2026-02-19 23:39:00,53,Ford City,41.778648376464844,-87.72284698486328,78463,False,6770048484070,76th Street & Daley College,Ford City,1418.0,1.0,on_time,2.69,2.25,False,0,False,False
8650,2026-02-19 23:40:00,53,Ford City,41.77134376348451,-87.72264862060547,81121,False,6770037762070,5200 S Pulaski,Pulaski & 53rd Street,1417.5999755859375,2.4,on_time,2.837,2.6,False,0,False,False
8662,2026-02-19 23:38:00,20,Austin,41.88056564331055,-87.7469227717473,33162,False,6770005934010,Pulaski & Erie,Pulaski & Chicago,1420.7833251953125,-2.8,early,2.387,0.16,False,0,False,False
8662,2026-02-19 23:39:00,20,Austin,41.880430514995865,-87.75179965679462,34487,False,6770004937020,Pulaski & 55th Street,Pulaski & 56th Street,1420.13330078125,-1.1,early,10.171,0.4,False,0,False,False
8668,2026-02-19 23:38:00,72,Clark,41.90940856933594,-87.75832101573114,12487,False,6770012077020,Pulaski & Marquette Rd,Pulaski & 68th Street,1419.0167236328125,-1.0,on_time,15.821,1.6,False,0,False,False
8668,2026-02-19 23:39:00,72,Clark,41.909423828125,-87.75782407563308,12623,False,6770045753020,Pulaski & Waveland,Pulaski & Addison,1416.8499755859375,2.2,on_time,4.797,3.34,False,0,False,False
8668,2026-02-19 23:40:00,72,Clark,41.90947341918945,-87.75331052144368,13855,False,6770019265020,Pulaski & 54th Street,Pulaski & 55th Street,1420.8333740234375,-0.8,on_time,13.152,0.29,False,0,False,False
8673,2026-02-19 23:39:00,54B,54th/Cermak Pink Line,41.80637903682521,-87.7430368642338,25537,False,6770032942020,Pulaski & 101st Street,Pulaski & 102nd Street,1422.3499755859375,-3.3,early,11.134,2.04,False,0,False,False
8673,2026-02-19 23:40:00,54B,54th/Cermak Pink Line,41.8126054243608,-87.74319458007812,27750,False,6770019265020,Pulaski Orange Line Station,5200 S Pulaski,1418.9666748046875,1.0,on_time,2.235,2.0,False,0,False,False
8679,2026-02-19 23:38:00,3,95th Red Line,41.89527014027471,-87.6203384399414,804,False,6770023884070,8900 S Pulaski,Pulaski & 91st Street,1421.816650390625,-3.8,early,20.424,1.51,False,0,False,False
8679,2026-02-19 23:39:00,3,95th Red Line,41.8957693680473,-87.62035369873047,987,False,6770013812010,Cicero & Polk,Cicero & Fifth Avenue,1421.0333251953125,-2.0,early,10.746,0.86,False,0,False,False
8683,2026-02-19 23:38:00,8,79th,41.7979858152328,-87.6452532122212,61117,False,6770042136010,Cicero & School,Cicero & Roscoe,1420.699951171875,-2.7,early,18.155,0.45,False,0,False,False
8683,2026-02-19 23:39:00,8,79th,41.79342998157848,-87.6451187133789,62781,False,6770004419020,Cicero & 23rd Street,Cicero & 24th Place Terminal,1421.0,-2.0,early,10.124,0.62,False,0,False,False
8686,2026-02-19 23:38:00,3,95th Red Line,41.86929108260514,-87.62418365478516,12491,False,6770004419020,Cicero & 23rd Street,Cicero & 24th Place Terminal,1421.0,-3.0,early,10.266,0.78,False,0,False,False
8686,2026-02-19 23:39:00,3,95th Red Line,41.867802725897896,-87.62419128417969,13032,False,6770049355020,Cicero & 45th Street,Cicero & 44th Street,1419.6500244140625,-0.7,on_time,11.583,0.43,False,0,False,False
8693,2026-02-19 23:38:00,72,Harlem,41.90982437133789,-87.73454803466797,28092,False,6770049355020,Cicero & 43rd Street,Cicero & Pershing,1422.25,-4.2,early,9.756,1.68,False,0,False,False
8693,2026-02-19 23:39:00,72,Harlem,41.909801721572876,-87.73694825172424,28745,False,6770013245020,Garfield & Damen,Garfield & Wolcott,1415.5167236328125,3.5,on_time,14.017,0.11,False,0,False,False
8693,2026-02-19 23:40:00,72,Harlem,41.909729405453334,-87.74588775634766,31178,False,6770036663070,Midway Orange Line Station,55th Street & Kilpatrick,1423.0,-3.0,early,12.994,0.24,False,0,False,False
8698,2026-02-19 23:39:00,79,Lakefront,41.75584030151367,-87.73309326171875,0,False,6770031008020,Garfield & Union,Garfield & Halsted,1418.199951171875,0.8,on_time,8.429,1.95,False,0,False,False
8698,2026-02-19 23:39:00,79,Lakefront,41.75584030151367,-87.73309326171875,0,False,6770025852070,55th Street & Springfield,55th Street & Pulaski,1423.1666259765625,-4.2,early,4.237,2.99,False,0,False,False
8698,2026-02-19 23:40:00,79,Lakefront,41.75584030151367,-87.73309326171875,0,False,6770005226070,Garfield Red Line Station,Garfield & Princeton,1419.6500244140625,0.3,on_time,9.325,0.68,False,0,False,False
8706,2026-02-19 23:39:00,62,Kinzie/State,41.799519062042236,-87.73719644546509,17502,False,6770030211010,Jefferson & Jackson,Jefferson & Washington,1421.9666748046875,-3.0,early,12.153,1.78,False,0,False,False
8706,2026-02-19 23:40:00,62,Kinzie/State,41.80125172932943,-87.72630733913846,20540,False,6770007580010,Madison & Franklin,Madison & Canal,1422.0999755859375,-2.1,early,11.523,1.12,False,0,False,False
8711,2026-02-19 23:39:00,47,Lake Park,41.80828857421875,-87.69431062178178,25631,False,6770022339010,Blue Island & Damen,Blue Island & Hoyne,1420.2166748046875,-1.2,early,4.591,0.43,False,0,False,False
8711,2026-02-19 23:40:00,47,Lake Park,41.80835723876953,-87.6879825592041,27297,False,6770025339070,Washington & Lasalle,Washington & Clark/Dearborn,1421.9832763671875,-2.0,early,9.596,1.24,False,0,False,False
8718,2026-02-19 23:39:00,53,Pulaski Orange Line,41.95102233886719,-87.7275390625,14302,False,6770021055010,4630 W 26th Street,Cicero & 24th Place Terminal,1419.0,0.0,on_time,11.717,1.41,False,0,False,False
8718,2026-02-19 23:40:00,53,Pulaski Orange Line,41.94669441554857,-87.72743225097656,15884,False,6770037417010,Archer & Mayfield,Archer & Menard,1420.0999755859375,-0.1,on_time,17.194,0.57,False,0,False,False
8738,2026-02-19 23:38:00,82,Devon/Kedzie,41.926484910268634,-87.712158445328,37180,False,6770020680010,Archer & Senour,Archer & Poplar,1415.433349609375,2.6,on_time,10.377,4.74,False,0,False,False
8738,2026-02-19 23:39:00,82,Devon/Kedzie,41.92823812123891,-87.712200061695,37820,False,6770047505020,Archer & Pulaski,Karlov & Archer,1422.4832763671875,-3.5,early,14.188,2.2,False,0,False,False
8738,2026-02-19 23:40:00,82,Devon/Kedzie,41.934051259358725,-87.71234893798828,39946,False,6770033886070,Dearborn & Wacker/Lake,Dearborn & Marina City,1420.0333251953125,-0.0,on_time,8.553,1.05,False,0,False,False
8745,2026-02-19 23:39:00,90,Harlem Blue Line,41.96092776594491,-87.80721282958984,27506,False,6770037417010,Archer & Major,Archer & Central,1421.0999755859375,-2.1,early,18.752,0.82,False,0,False,False
8745,2026-02-19 23:39:00,90,Harlem Blue Line,41.962921451877904,-87.80721282958984,28229,False,6770027063010,Archer & Cicero,Archer & Cicero,1419.566650390625,-0.6,on_time,19.007,0.65,False,0,False,False
8745,2026-02-19 23:40:00,90,Harlem Blue Line,41.966949462890625,-87.80712570682648,29715,False,6770033886070,Dearborn & Marina City,Clark & Kinzie,1421.0,-1.0,on_time,16.96,0.08,False,0,False,False
8747,2026-02-19 23:38:00,80,Broadway,41.95357894897461,-87.72976226806641,21954,False,6770012590020,63rd Street & Ellis,63rd Street & Drexel,1419.6500244140625,-1.7,early,21.875,0.64,False,0,False,False
8747,2026-02-19 23:39:00,80,Broadway,41.95361291445219,-87.72901461674617,22158,False,6770039714010,63rd Street & Ashland,63rd Street & Ashland (Green Line),1421.11669921875,-2.1,early,20.107,0.94,False,0,False,False
8747,2026-02-19 23:40:00,80,Broadway,41.953626573085785,-87.72580707073212,23027,False,6770022437010,Cicero & 61st Street,Midway Orange Line Station,1418.5,1.5,on_time,18.608,2.76,False,0,False,False
8752,2026-02-19 23:38:00,36,Devon/Clark,41.922000885009766,-87.63830947875977,19613,False,6770013265070,Midway Orange Line Station,Cicero & 61st Street,1422.0833740234375,-4.1,early,17.779,0.12,False,0,False,False
8752,2026-02-19 23:40:00,36,Devon/Clark,41.9254404703776,-87.64037831624348,20990,False,6770035880020,63rd Street & Kostner,63rd Street & Kilbourn,1420.5,-0.5,on_time,18.108,0.19,False,0,False,False
8754,2026-02-19 23:38:00,80,Broadway,41.95325469970703,-87.80890655517578,0,False,6770021927020,Grand & Melvina,Grand & Mobile,1425.4832763671875,-7.5,early,4.092,5.36,False,0,False,False
8754,2026-02-19 23:39:00,80,Broadway,41.95307867867606,-87.80909946986607,84,False,6770029372070,Grand & Sayre,Grand & Nordica Terminal,1410.5,8.5,late,3.302,8.98,False,0,False,False
8754,2026-02-19 23:40:00,80,Broadway,41.9527062238273,-87.80821861655025,653,False,6770034683020,Chicago & Central,Chicago & Pine,1419.683349609375,0.3,on_time,7.416,0.5,False,0,False,False
8760,2026-02-19 23:39:00,74,Halsted,41.923648834228516,-87.80157470703125,66,False,6770019760010,Chicago & Kildare,Chicago & Keeler,1420.683349609375,-1.7,early,6.64,0.51,False,0,False,False
8760,2026-02-19 23:39:00,74,Halsted,41.923648834228516,-87.80157470703125,66,False,6770034982020,Chicago & California,Chicago & Grand,1421.0333251953125,-2.0,early,8.98,0.43,False,0,False,False
8760,2026-02-19 23:40:00,74,Halsted,41.923553466796875,-87.79458618164062,2003,False,6770029768070,Chicago & Noble,Chicago & Elizabeth,1422.38330078125,-2.4,early,11.581,1.89,False,0,False,False
8761,2026-02-19 23:39:00,49,Berwyn,41.899658203125,-87.68683134834721,54460,False,6770015029070,Illinois & Lake Shore,Navy Pier Terminal,1424.0,-5.0,early,6.412,3.94,False,0,False,False
8761,2026-02-19 23:40:00,49,Berwyn,41.903018951416016,-87.68695831298828,55680,False,6770034683020,Chicago & Long,Chicago & Lockwood,1420.7833251953125,-0.8,on_time,5.962,0.39,False,0,False,False
8763,2026-02-19 23:39:00,151,Union Station,41.9245859781901,-87.63579559326172,34933,False,6770019760010,Chicago & Kilbourn,Chicago & Kostner,1419.816650390625,-0.8,on_time,8.901,0.19,False,0,False,False
8763,2026-02-19 23:39:00,151,Union Station,41.922578291459516,-87.63574842973189,35663,False,6770001025020,Chicago & Racine,Chicago & Elizabeth,1421.4166259765625,-2.4,early,3.558,1.24,False,0,False,False
8765,2026-02-19 23:38:00,12,Central/Harrison,41.86636179685593,-87.70980191230774,27986,False,6770034982020,Chicago & California,Chicago & Grand,1421.0333251953125,-3.0,early,3.368,0.15,False,0,False,False
8765,2026-02-19 23:39:00,12,Central/Harrison,41.866329193115234,-87.7122740568938,28659,False,6770032117010,Chicago & Kilbourn,Chicago & Kilpatrick,1419.4000244140625,-0.4,on_time,4.112,0.69,False,0,False,False
8771,2026-02-19 23:39:00,50,Ashland/Clark,41.89091170461554,-87.6769027709961,23901,False,6770021471010,Chicago & Michigan,Chicago & State (Red Line),1422.2166748046875,-3.2,early,4.097,0.76,False,0,False,False
8771,2026-02-19 23:40:00,50,Ashland/Clark,41.89540481567383,-87.67704010009766,25538,False,6770001815010,67th Street & Cornell Drive,67th Street & Stony Island,1420.0999755859375,-0.1,on_time,15.498,0.24,False,0,False,False
8772,2026-02-19 23:38:00,66,Navy Pier,41.89585876464844,-87.68148040771484,25375,False,6770029708010,69th Street & Morgan,69th Street & Aberdeen,1420.9000244140625,-2.9,early,14.342,0.76,False,0,False,False
8772,2026-02-19 23:39:00,66,Navy Pier,41.895912170410156,-87.67791748046875,26351,False,6770046148020,76th Street & Daley College,Ford City,1420.5,-1.5,early,16.196,0.47,False,0,False,False
8772,2026-02-19 23:40:00,66,Navy Pier,41.896018981933594,-87.67095947265625,28235,False,6770008108020,69th Street & Perry,69th Red Line Station,1421.0,-1.0,on_time,14.633,0.52,False,0,False,False
8777,2026-02-19 23:39:00,155,Kedzie,42.007911682128906,-87.66565852695041,0,False,6770020923010,67th Street & Stony Island,67th Street & Cornell,1419.800048828125,-0.8,on_time,26.925,0.43,False,0,False,False
8777,2026-02-19 23:39:00,155,Kedzie,42.007938385009766,-87.66387939453125,456,False,6770009146020,Division & Damen,Division & Hoyne,1420.9832763671875,-2.0,early,11.708,0.56,False,0,False,False
8780,2026-02-19 23:38:00,53,Peterson,41.755035400390625,-87.72239685058594,3477,False,6770026803020,Division & Menard,Division & Mayfield,1420.36669921875,-2.4,early,16.884,0.25,False,0,False,False
8780,2026-02-19 23:40:00,53,Peterson,41.7584342956543,-87.72210693359375,4740,False,6770009287070,71st Street & Blackstone,71st Street & Stony Island,1422.5333251953125,-2.5,early,11.357,1.95,False,0,False,False
8786,2026-02-19 23:38:00,36,LaSalle Metra Station,41.903927917480466,-87.63048767089843,39919,False,6770004995070,Commercial & 86th Street,Commercial & 92nd Street,1424.5833740234375,-6.6,early,20.632,3.59,False,0,False,False
8786,2026-02-19 23:40:00,36,LaSalle Metra Station,41.903890228271486,-87.62867279052735,40428,False,6770001698070,11100 S Torrence,11000 S Torrence,1420.8499755859375,-0.8,on_time,23.869,0.67,False,0,False,False
8795,2026-02-19 23:38:00,49B,Howard,41.97766399383545,-87.6891566382514,4312,False,6770036901070,Exchange & 74th Street,73rd Street & Exchange,1421.183349609375,-3.2,early,26.055,0.38,False,0,False,False
8795,2026-02-19 23:40:00,49B,Howard,41.983020875512096,-87.68935878102373,6257,False,6770005792010,71st Street & State,69th Red Line Station,1420.5,-0.5,on_time,24.381,0.37,False,0,False,False
8802,2026-02-19 23:38:00,72,Clark,41.91040100097656,-87.68232971191406,33164,False,6770014121020,North Ave & Ashland,North Ave & Paulina,1420.75,-2.8,early,1.013,0.23,False,0,False,False
8802,2026-02-19 23:39:00,72,Clark,41.91043210029602,-87.67984628677368,33841,False,6770009244020,North Ave & Cicero,North Ave & Lamon,1421.5333251953125,-2.5,early,5.731,0.91,False,0,False,False
8802,2026-02-19 23:40:00,72,Clark,41.91055839292465,-87.67328028525075,35623,False,6770032654020,Harlem & Wabansia,Wabansia & Neva,1417.36669921875,2.6,on_time,10.826,2.74,False,0,False,False
8809,2026-02-19 23:39:00,155,Kedzie,41.99756176066848,-87.69951168995983,15164,False,6770005941020,North Ave & Laramie,North Ave & Leclaire,1420.0,-1.0,on_time,10.742,0.11,False,0,False,False
8809,2026-02-19 23:39:00,155,Kedzie,41.997518399866614,-87.70216164937834,15886,False,6770048473010,North Ave & Long,North Ave & Linder,1419.7833251953125,-0.8,on_time,10.996,0.33,False,0,False,False
8814,2026-02-19 23:39:00,22,Howard,41.87398147583008,-87.63066101074219,0,False,6770004350070,North Ave & LaSalle,North Ave & Clark Terminal,1420.5,-1.5,early,4.149,0.12,False,0,False,False
8814,2026-02-19 23:40:00,22,Howard,41.87398147583008,-87.63066101074219,0,False,6770047763070,Fullerton & Milwaukee,Fullerton & Albany,1421.433349609375,-1.4,early,8.32,0.54,False,0,False,False
8819,2026-02-19 23:38:00,66,Austin,41.89573464026818,-87.69353661170372,27094,False,6770034776070,Fullerton & Campbell,Fullerton & Western,1419.7166748046875,-1.7,early,3.268,0.51,False,0,False,False
8819,2026-02-19 23:39:00,66,Austin,41.895650925174834,-87.69600037605532,27766,False,6770006090020,Fullerton & Meade,Fullerton & Austin,1420.1500244140625,-1.2,early,7.279,0.17,False,0,False,False
8819,2026-02-19 23:40:00,66,Austin,41.895660400390625,-87.6967786516462,27976,False,6770026356020,Grand & Oak Park,Grand & Normandy,1420.5999755859375,-0.6,on_time,8.483,0.07,False,0,False,False
8823,2026-02-19 23:39:00,49,79th,41.7688515403054,-87.68341896750711,76949,False,6770035406020,Fullerton & Lockwood,Fullerton & Long,1420.5833740234375,-1.6,early,18.424,0.02,False,0,False,False
8823,2026-02-19 23:40:00,49,79th,41.76703643798828,-87.68336486816406,77616,False,6770035701020,Lincoln & Belden/Orchard,Fullerton & Halsted,1420.0,0.0,on_time,17.845,0.11,False,0,False,False
8827,2026-02-19 23:38:00,22,Howard,41.925058619181314,-87.64014790852865,21278,False,6770029201020,Lafayette & 78th Street,79th Red Line Station,1422.0,-4.0,early,19.404,1.48,False,0,False,False
8827,2026-02-19 23:39:00,22,Howard,41.928209940592446,-87.64197222391765,22533,False,6770032945070,79th Street & Oakley,79th Street & Western,1420.550048828125,-1.6,early,20.077,0.37,False,0,False,False
8836,2026-02-19 23:38:00,36,LaSalle Metra Station,41.96182531240035,-87.65518001634247,17018,False,6770032540020,Diversey & Neva Terminal,Diversey & Nordica,1424.2332763671875,-6.2,early,12.7,3.51,False,0,False,False
8837,2026-02-19 23:38:00,49,Berwyn,41.96974563598633,-87.6888746964304,80031,False,6770024256020,Milwaukee & Spaulding,Logan Square Blue Line Station,1420.0,-2.0,early,4.698,0.52,False,0,False,False
8837,2026-02-19 23:40:00,49,Berwyn,41.975500407971836,-87.68906041195518,82131,False,6770001150020,Diversey & Sacramento,Diversey & Albany,1420.5999755859375,-0.6,on_time,4.999,0.07,False,0,False,False
8845,2026-02-19 23:39:00,146,Berwyn Red Line,41.86648941040039,-87.60875701904297,523,False,6770000833020,Diversey & Meade,Diversey & Melvina,1418.699951171875,0.3,on_time,15.949,1.72,False,0,False,False
8845,2026-02-19 23:39:00,146,Berwyn Red Line,41.866432189941406,-87.6121597290039,1455,False,6770005901070,Belmont & Pacific (80th Avenue),Belmont & Orange (79th Avenue),1420.2667236328125,-1.3,early,19.234,0.21,False,0,False,False
8845,2026-02-19 23:40:00,146,Berwyn Red Line,41.86501693725586,-87.61576080322266,2936,False,6770019828010,Belmont & Mason,Belmont & Menard,1421.38330078125,-1.4,early,15.233,1.12,False,0,False,False
8851,2026-02-19 23:38:00,49,79th,41.750761686865964,-87.68199647362553,83814,False,6770016686070,Belmont & Cicero,Belmont & Knox,1418.566650390625,-0.6,on_time,21.518,1.61,False,0,False,False
8851,2026-02-19 23:39:00,49,79th,41.750761686865964,-87.68199647362553,83814,False,6770037802070,Belmont & Pontiac,Belmont & Cumberland Terminal,1421.0,-2.0,early,24.329,0.94,False,0,False,False
